family_id,location,province,core_region,is_focal_family,unweighted_degree,weighted_degree,betweenness,eigenvector,component_id,in_giant_component
"Hu family, wu xing, Zhejiang","wu xing, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,2.9919564572234835e-11,3,TRUE
"Hu family, gui an, Zhejiang","gui an, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,6.446538485936631e-10,3,TRUE
"Hu family, tong xiang, Zhejiang","tong xiang, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,1.7710098557682404e-10,3,TRUE
"Hu family, yong kang gong46ce, Zhejiang","yong kang gong46ce, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,7.167453299493498e-10,3,TRUE
"Hu family, married_out men, Zhejiang","married_out men, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,5.4106306254676516e-8,3,TRUE
"Hu family, jiang xia, Hubei","jiang xia, Hubei",Hubei,Other,FALSE,1,1,0,0,188,FALSE
"Hu family, shun de, Hubei","shun de, Hubei",Hubei,Other,FALSE,1,1,0,0,171,FALSE
"Hu family, yi yang gong (<<zi jiang tao married_out qi xu zu pu ti ben>> juan yi, Hunan","yi yang gong (<<zi jiang tao married_out qi xu zu pu ti ben>> juan yi, Hunan",Hunan,Other,FALSE,1,1,0,1.1177293018771191e-6,3,TRUE
"Hu family, luo yuan, Fujian","luo yuan, Fujian",Fujian,Other,FALSE,1,1,0,1.256269496488354e-14,3,TRUE
"Hu family, gui zhu, Guizhou","gui zhu, Guizhou",Guizhou,Other,FALSE,1,1,0,0,189,FALSE
"zang family, zhang xing, Zhejiang","zhang xing, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,0,6,FALSE
"shu family, Shanghai, Anhui","Shanghai, Anhui",Anhui,Anhui,FALSE,1,1,0,0,190,FALSE
"shu family, feng xin, Jiangxi","feng xin, Jiangxi",Jiangxi,Other,FALSE,1,1,0,0,123,FALSE
"shu family, ren qiu, Zhili","ren qiu, Zhili",Zhili,Other,FALSE,1,1,0,3.5887625908139447e-10,3,TRUE
"shu family, tong ren, Guizhou","tong ren, Guizhou",Guizhou,Other,FALSE,1,1,0,9.405545688019438e-9,3,TRUE
"ai family, ji yang, Shandong","ji yang, Shandong",Shandong,Other,FALSE,1,1,0,0,122,FALSE
"hua family, lin chuan, Jiangxi","lin chuan, Jiangxi",Jiangxi,Other,FALSE,1,1,0,3.174205212359559e-11,3,TRUE
"hua family, gui zhu, Guizhou","gui zhu, Guizhou",Guizhou,Other,FALSE,1,1,0,4.757328884574731e-7,3,TRUE
"su family, shan yang, Jiangsu","shan yang, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,4.336262614149077e-7,3,TRUE
"su family, chang shu, Jiangsu","chang shu, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,6.468304940396378e-8,3,TRUE
"su family, Wujin, Jiangsu","Wujin, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,0,191,FALSE
"su family, zhen ze, Jiangsu","zhen ze, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,1.6602273438003625e-8,3,TRUE
"su family, jiao he, Zhili","jiao he, Zhili",Zhili,Other,FALSE,1,1,0,1.113509789425967e-6,3,TRUE
"su family, tong an, Fujian","tong an, Fujian",Fujian,Other,FALSE,1,1,0,2.8679913672231295e-8,3,TRUE
"su family, zhang pu, Fujian","zhang pu, Fujian",Fujian,Other,FALSE,1,1,0,0,192,FALSE
"yuan family, de hua, Hubei","de hua, Hubei",Hubei,Other,FALSE,1,1,0,8.396719107955147e-8,3,TRUE
"fan family, <<zhong guo mei shu jia ren ming ci dian>>",<<zhong guo mei shu jia ren ming ci dian>>,qi ta,Other,FALSE,1,1,0,0,89,FALSE
"fan family, <<wu lin sun married_out jia ji>>",<<wu lin sun married_out jia ji>>,qi ta,Other,FALSE,1,1,0,2.704762488406887e-8,3,TRUE
"fan family, tong zhou gong (<<jia pu zhong de ming ren shen ying: jia pu cong kao>>, Jiangsu","tong zhou gong (<<jia pu zhong de ming ren shen ying: jia pu cong kao>>, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,2.48269097945349e-7,3,TRUE
"fan family, Renhe, Zhejiang","Renhe, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,7.040757341066449e-9,3,TRUE
"fan family, xi an, Zhejiang","xi an, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,4.6904179862026904e-11,3,TRUE
"fan family, Yinxian, Zhejiang","Yinxian, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,6.002944772624234e-14,3,TRUE
"ru family, Shanyin, Zhejiang","Shanyin, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,1.655054520433648e-7,3,TRUE
"jing family, Dantu, Jiangsu","Dantu, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,3.0969115222533747e-6,3,TRUE
"mo family, Yixing, Jiangsu","Yixing, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,1.037326937130792e-6,3,TRUE
"mo family, lu married_out, Henan","lu married_out, Henan",Henan,Other,FALSE,1,1,0,8.385174933110572e-10,3,TRUE
"mo family, hui guan, Zhejiang","hui guan, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,0.00237711990769019,3,TRUE
"mo family, Shanyin, Zhejiang","Shanyin, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,0,88,FALSE
"mo family, Qiantang, Zhejiang","Qiantang, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,0,56,FALSE
"xiao family, chang shu, Jiangsu","chang shu, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,2.371113354230952e-5,3,TRUE
"xiao family, gao an, Jiangxi","gao an, Jiangxi",Jiangxi,Other,FALSE,1,1,0,4.935509612427852e-5,3,TRUE
"xiao family, Kuaiji, Zhejiang","Kuaiji, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,1.8720711046583426e-7,3,TRUE
"xiao family, hai yan, Zhejiang","hai yan, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,1.5873708109064006e-14,3,TRUE
"xiao family, shan hua, Hunan","shan hua, Hunan",Hunan,Other,FALSE,1,1,0,7.159742811107524e-9,3,TRUE
"ge family, <<fang shang zhou married_out married_out ci ji>> juan wu",<<fang shang zhou married_out married_out ci ji>> juan wu,qi ta,Other,FALSE,1,1,0,2.602987071557995e-7,3,TRUE
"ge family, Wuxi, Jiangsu","Wuxi, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,5.555159607569367e-7,3,TRUE
"ge family, lin hai, Zhejiang","lin hai, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,3.869782894959195e-9,3,TRUE
"ge family, Renhe, Zhejiang","Renhe, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,1.1928815594387698e-6,3,TRUE
"ge family, ci xi, Zhejiang","ci xi, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,2.0733851244082163e-8,3,TRUE
"ge family, xiang tan, Hubei","xiang tan, Hubei",Hubei,Other,FALSE,1,1,0,6.4747050970446985e-12,3,TRUE
"dong family, Huating, Shanghai","Huating, Shanghai",Shanghai,Other,FALSE,1,1,0,1.1109431397704786e-8,3,TRUE
"dong family, Tongcheng, Shanghai","Tongcheng, Shanghai",Shanghai,Other,FALSE,1,1,0,0,108,FALSE
"dong family, unknown",unknown,qi ta,Other,FALSE,1,1,0,1.996032490575052e-11,3,TRUE
"dong family, Huating, Jiangsu","Huating, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,4.0902073146946715e-8,3,TRUE
"dong family, Changzhou, Jiangsu","Changzhou, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,1.4824819823732349e-7,3,TRUE
"dong family, gan quan, Jiangsu","gan quan, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,4.083507899676512e-6,3,TRUE
"dong family, yu hang, Zhejiang","yu hang, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,2.8679913672296944e-8,3,TRUE
"dong family, Yinxian, Zhejiang","Yinxian, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,0,163,FALSE
"dong family, zhang xing, Zhejiang","zhang xing, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,1.4557116462792228e-8,3,TRUE
"dong family, da xing, Zhili","da xing, Zhili",Zhili,Other,FALSE,1,1,0,1.8229810821995385e-6,3,TRUE
"dong family, min hou, Fujian","min hou, Fujian",Fujian,Other,FALSE,1,1,0,9.68462715516732e-7,3,TRUE
jiang married_out (shang hai),Shanghai,Shanghai,Other,FALSE,1,1,0,0,136,FALSE
"Jiang family, wei xian, Shandong","wei xian, Shandong",Shandong,Other,FALSE,1,1,0,4.031824366968439e-6,3,TRUE
"Jiang family, ping le, Guangxi","ping le, Guangxi",Guangxi,Other,FALSE,1,1,0,1.0373269371313136e-6,3,TRUE
"Jiang family, yuan he, Jiangsu","yuan he, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,6.196367583625274e-8,3,TRUE
"Jiang family, wu jiang, Jiangsu","wu jiang, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,7.475157749313409e-8,3,TRUE
"Jiang family, Rugao, Jiangsu","Rugao, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,0,57,FALSE
"Jiang family, chang shu gong (<<zhang zhao nian pu>>, Jiangsu","chang shu gong (<<zhang zhao nian pu>>, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,1.263450579568708e-6,3,TRUE
"Jiang family, Wuxi, Jiangsu","Wuxi, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,1.084373213673415e-5,3,TRUE
"Jiang family, Yixing, Jiangsu","Yixing, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,3.096911522253746e-6,3,TRUE
"Jiang family, Taizhou, Jiangsu","Taizhou, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,3.166982653411954e-12,3,TRUE
"Jiang family, lou xian, Jiangsu","lou xian, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,0,34,FALSE
"Jiang family, Jintan, Jiangsu","Jintan, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,5.068207284720563e-6,3,TRUE
"Jiang family, dong xiang, Jiangxi","dong xiang, Jiangxi",Jiangxi,Other,FALSE,1,1,0,2.604937427325998e-7,3,TRUE
"Jiang family, sui zhou, Henan","sui zhou, Henan",Henan,Other,FALSE,1,1,0,3.992767883113593e-7,3,TRUE
"Jiang family, Jiaxing, Zhejiang","Jiaxing, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,2.703234455887115e-7,3,TRUE
"Jiang family, tian men, Hubei","tian men, Hubei",Hubei,Other,FALSE,1,1,0,3.1383152738852266e-11,3,TRUE
"Jiang family, Xincheng, Hubei","Xincheng, Hubei",Hubei,Other,FALSE,1,1,0,2.611604054364087e-5,3,TRUE
"Jiang family, zhang sha, Hunan","zhang sha, Hunan",Hunan,Other,FALSE,1,1,0,1.731899055612083e-16,3,TRUE
"Jiang family, lu long, Zhili","lu long, Zhili",Zhili,Other,FALSE,1,1,0,3.74245571294839e-8,3,TRUE
"kuai family, wu jiang, Jiangsu","wu jiang, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,1.4561061518507236e-6,3,TRUE
"cai family, <<zhe yuan hua married_out>>",<<zhe yuan hua married_out>>,qi ta,Other,FALSE,1,1,0,2.4868198687946148e-5,3,TRUE
"cai family, unknown",unknown,qi ta,Other,FALSE,1,1,0,3.924549127623144e-7,3,TRUE
cai married_out (si chuan),Sichuan,Sichuan,Other,FALSE,1,1,0,0.00490789356091593,3,TRUE
"cai family, bao ning, Sichuan","bao ning, Sichuan",Sichuan,Other,FALSE,1,1,0,2.5010111169720262e-5,3,TRUE
"cai family, Dantu, Jiangsu","Dantu, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,2.5162170748702072e-9,3,TRUE
"cai family, Wuxian, Jiangsu","Wuxian, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,0,54,FALSE
"cai family, Wujin, Jiangsu","Wujin, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,7.869577296102074e-5,3,TRUE
"cai family, zhen ze, Jiangsu","zhen ze, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,8.908015749091768e-9,3,TRUE
"cai family, nan cheng, Jiangxi","nan cheng, Jiangxi",Jiangxi,Other,FALSE,1,1,0,1.2562245544322344e-14,3,TRUE
"cai family, tong xiang wu (<<gao yang xu married_out jia pu>> juan er, Zhejiang","tong xiang wu (<<gao yang xu married_out jia pu>> juan er, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,1.2424503359676625e-5,3,TRUE
"cai family, min xian, Hubei","min xian, Hubei",Hubei,Other,FALSE,1,1,0,7.167453290359186e-10,3,TRUE
"xue family, unknown",unknown,qi ta,Other,FALSE,1,1,0,0,190,FALSE
"xue family, chang shu, Jiangsu","chang shu, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,5.552397120001743e-7,3,TRUE
"xue family, Wuxi, Jiangsu","Wuxi, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,3.732623855864695e-10,3,TRUE
"xue family, Shanyin, Zhejiang","Shanyin, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,1.8174903214385426e-7,3,TRUE
"xue family, ping hu, Zhejiang","ping hu, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,1.456106151850344e-6,3,TRUE
"xue family, hou guan, Fujian","hou guan, Fujian",Fujian,Other,FALSE,1,1,0,3.5208214583037377e-10,3,TRUE
"yu family, <<min chuan gui xiu married_out hua>> juan si",<<min chuan gui xiu married_out hua>> juan si,qi ta,Other,FALSE,1,1,0,4.807442055037086e-9,3,TRUE
"yu family, unknown",unknown,qi ta,Other,FALSE,1,1,0,2.493221357570186e-5,3,TRUE
"yu family, Jintan, Jiangsu","Jintan, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,3.7226111516856225e-7,3,TRUE
"yu family, hai yan, Zhejiang","hai yan, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,2.485812301825644e-7,3,TRUE
"Yuan family, unknown",unknown,qi ta,Other,FALSE,1,1,0,2.0780066729548977e-13,3,TRUE
"Yuan family, yuan he, Jiangsu","yuan he, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,1.5247910727809743e-9,3,TRUE
"Yuan family, Huating, Jiangsu","Huating, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,0,167,FALSE
"Yuan family, Wuxian, Jiangsu","Wuxian, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,2.559546949307346e-9,3,TRUE
"Yuan family, zhen ze, Jiangsu","zhen ze, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,3.1102129376342894e-10,3,TRUE
"Yuan family, xiang cheng, Henan","xiang cheng, Henan",Henan,Other,FALSE,1,1,0,8.118877843563355e-7,3,TRUE
"Yuan family, Renhe, Zhejiang","Renhe, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,9.824058656103745e-8,3,TRUE
"Yuan family, tong lu, Zhejiang","tong lu, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,1.8624791278213742e-11,3,TRUE
"Yuan family, xiang tan, Hunan","xiang tan, Hunan",Hunan,Other,FALSE,1,1,0,1.7179436913202879e-9,3,TRUE
"qiu family, Yangzhou, Jiangsu","Yangzhou, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,4.81320252038828e-7,3,TRUE
"chu family, <<gui xiu married_out hua>> juan si",<<gui xiu married_out hua>> juan si,qi ta,Other,FALSE,1,1,0,0,107,FALSE
"chu family, Jiaxing, Zhejiang","Jiaxing, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,8.414639805811778e-10,3,TRUE
"jie family, Xinghua, Jiangsu","Xinghua, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,0,141,FALSE
"ji family, unknown",unknown,qi ta,Other,FALSE,1,1,0,1.5214379633197949e-6,3,TRUE
"ji family, Qiantang, Zhejiang","Qiantang, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,0,193,FALSE
"Xu family, <<gui xiu married_out hua>> juan si",<<gui xiu married_out hua>> juan si,qi ta,Other,FALSE,1,1,0,6.29176968436745e-8,3,TRUE
"Xu family, <<gao yang xu married_out jia pu>> juan yi",<<gao yang xu married_out jia pu>> juan yi,qi ta,Other,FALSE,1,1,0,9.033531464419374e-7,3,TRUE
"Xu family, <<gao yang xu married_out jia pu>> juan er",<<gao yang xu married_out jia pu>> juan er,qi ta,Other,FALSE,1,1,0,1.858779426086927e-7,3,TRUE
"Xu family, Huating, Shanghai","Huating, Shanghai",Shanghai,Other,FALSE,1,1,0,4.095137585439405e-7,3,TRUE
"Xu family, lu jiang, Anhui","lu jiang, Anhui",Anhui,Anhui,FALSE,1,1,0,0.00237711990769019,3,TRUE
"Xu family, Tongcheng, Anhui","Tongcheng, Anhui",Anhui,Anhui,FALSE,1,1,0,4.4251752407412656e-4,3,TRUE
"Xu family, Huating, Jiangsu","Huating, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,0,92,FALSE
"Xu family, Taicang, Jiangsu","Taicang, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,0,145,FALSE
"Xu family, xin yang, Jiangsu","xin yang, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,0,194,FALSE
"Xu family, Wuxi, Jiangsu","Wuxi, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,7.869577296102035e-5,3,TRUE
"Xu family, Wujin, Jiangsu","Wujin, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,7.869577296102005e-5,3,TRUE
"Xu family, Jiangdu, Jiangsu","Jiangdu, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,4.2851841680407387e-7,3,TRUE
"Xu family, jiu jiang, Jiangxi","jiu jiang, Jiangxi",Jiangxi,Other,FALSE,1,1,0,0,102,FALSE
"Xu family, feng xin gong65ce, Jiangxi","feng xin gong65ce, Jiangxi",Jiangxi,Other,FALSE,1,1,0,3.327377054478854e-7,3,TRUE
"Xu family, yi huang, Jiangxi","yi huang, Jiangxi",Jiangxi,Other,FALSE,1,1,0,0,69,FALSE
"Xu family, shan hua, Zhejiang","shan hua, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,2.2552012077450065e-7,3,TRUE
"Xu family, Jiaxing, Zhejiang","Jiaxing, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,0,178,FALSE
"Xu family, Shanyin, Zhejiang","Shanyin, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,0,166,FALSE
"Xu family, de qing jiu189ce, Zhejiang","de qing jiu189ce, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,1.8503976944338922e-7,3,TRUE
"Xu family, de qing gong85ce, Zhejiang","de qing gong85ce, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,3.744834610706404e-7,3,TRUE
"Xu family, Haining, Zhejiang","Haining, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,1.237813037441983e-8,3,TRUE
"Xu family, rui an, Zhejiang","rui an, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,1.0025445347472296e-10,3,TRUE
"Xu family, Qiantang, Zhejiang","Qiantang, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,2.214078416391292e-6,3,TRUE
"Xu family, Qiantang, Zhejiang","Qiantang, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,1.239281531219513e-7,3,TRUE
"Xu family, Qiantang, Zhejiang","Qiantang, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,6.179396894797719e-7,3,TRUE
"Xu family, Qiantang, Zhejiang","Qiantang, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,3.320268793138706e-7,3,TRUE
"Xu family, hou guan, Hubei","hou guan, Hubei",Hubei,Other,FALSE,1,1,0,4.795823088877572e-11,3,TRUE
"Xu family, fan yu, Hubei","fan yu, Hubei",Hubei,Other,FALSE,1,1,0,0,47,FALSE
"Xu family, shan hua, Hunan","shan hua, Hunan",Hunan,Other,FALSE,1,1,0,1.025368620047637e-9,3,TRUE
"Xu family, fu zhou, Fujian","fu zhou, Fujian",Fujian,Other,FALSE,1,1,0,1.653951788214138e-9,3,TRUE
"zhu family, Wuxi, Jiangsu","Wuxi, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,0,125,FALSE
"zhu family, Qiantang, Zhejiang","Qiantang, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,1.3287451227704397e-7,3,TRUE
"zhu family, Qiantang, Zhejiang","Qiantang, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,1.239611021633797e-7,3,TRUE
"zhu family, Qiantang, Zhejiang","Qiantang, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,2.5055009885360253e-8,3,TRUE
"tan family, Dantu, Jiangsu","Dantu, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,0,195,FALSE
"tan family, hai yan, Zhejiang","hai yan, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,1.328745122773597e-7,3,TRUE
"xie family, unknown",unknown,qi ta,Other,FALSE,1,1,0,4.393029216525034e-7,3,TRUE
"xie family, fu shan, Shandong","fu shan, Shandong",Shandong,Other,FALSE,1,1,0,3.194900454352956e-9,3,TRUE
"xie family, zhang qiu, Shandong","zhang qiu, Shandong",Shandong,Other,FALSE,1,1,0,4.9622392341356945e-16,3,TRUE
"xie family, fan yu, Guangdong","fan yu, Guangdong",Guangdong,Other,FALSE,1,1,0,0,196,FALSE
"xie family, yang chun, Guangdong","yang chun, Guangdong",Guangdong,Other,FALSE,1,1,0,0,45,FALSE
"xie family, Wuxi, Jiangsu","Wuxi, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,1.4099791875348988e-6,3,TRUE
"xie family, Jiangdu, Jiangsu","Jiangdu, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,7.216818204581105e-10,3,TRUE
"xie family, ning dou (<<gui xiu married_out hua>> juan married_out, Jiangxi","ning dou (<<gui xiu married_out hua>> juan married_out, Jiangxi",Jiangxi,Other,FALSE,1,1,0,2.354998995348476e-11,3,TRUE
"xie family, chong ren, Jiangxi","chong ren, Jiangxi",Jiangxi,Other,FALSE,1,1,0,0,177,FALSE
"xie family, an fu, Hunan","an fu, Hunan",Hunan,Other,FALSE,1,1,0,0,197,FALSE
"xie family, xiang xiang, Hunan","xiang xiang, Hunan",Hunan,Other,FALSE,1,1,0,0,36,FALSE
"xie family, zhao an, Fujian","zhao an, Fujian",Fujian,Other,FALSE,1,1,0,0,169,FALSE
"xie family, xie zhang ding fu",xie zhang ding fu,qi ta,Other,FALSE,1,1,0,0,7,FALSE
"tan family, nan feng, Jiangxi","nan feng, Jiangxi",Jiangxi,Other,FALSE,1,1,0,2.6116040543641305e-5,3,TRUE
"tan family, nan feng wu2ce, Jiangxi","nan feng wu2ce, Jiangxi",Jiangxi,Other,FALSE,1,1,0,1.5665473843833522e-8,3,TRUE
"tan family, Shanyin, Zhejiang","Shanyin, Zhejiang",Zhejiang,Zhejiang,FALSE,1,1,0,0,88,FALSE
"tan family, de hua, Hubei","de hua, Hubei",Hubei,Other,FALSE,1,1,0,2.0780044569172817e-13,3,TRUE
"fei family, unknown",unknown,qi ta,Other,FALSE,1,1,0,3.149398558153257e-7,3,TRUE
"fei family, Wuxian, Jiangsu","Wuxian, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,3.1750107340432075e-10,3,TRUE
"fei family, Wuxian, Jiangsu","Wuxian, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,4.083507899676381e-6,3,TRUE
"fei family, Wujin, Jiangsu","Wujin, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,1.8229810822001051e-6,3,TRUE
"he family, <<li dai fu nu zhe zuo kao>>",<<li dai fu nu zhe zuo kao>>,qi ta,Other,FALSE,1,1,0,0,1,FALSE
"he family, hu bei qi ta, Jiangxi","hu bei qi ta, Jiangxi",Jiangxi,Other,FALSE,1,1,0,0,198,FALSE
"he family, shan hua gong52ce, Hunan","shan hua gong52ce, Hunan",Hunan,Other,FALSE,1,1,0,1.1256923272942163e-10,3,TRUE
"he family, shan hua gong80ce, Hunan","shan hua gong80ce, Hunan",Hunan,Other,FALSE,1,1,0,2.2481487475860034e-8,3,TRUE
"jia family, xia xian, Shanxi","xia xian, Shanxi",Shanxi,Other,FALSE,1,1,0,1.2602926437774243e-8,3,TRUE
"jia family, gao you, Jiangsu","gao you, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,9.957214618846692e-9,3,TRUE
lai married_out (jiang xi),Jiangxi,Jiangxi,Other,FALSE,1,1,0,2.3549989965417914e-11,3,TRUE
"Zhao family, unknown gong (<<gui xiu married_out hua>> juan married_out liu",unknown gong (<<gui xiu married_out hua>> juan married_out liu,qi ta,Other,FALSE,1,1,0,2.1155879239900465e-8,3,TRUE
"Zhao family, yi bin, Sichuan","yi bin, Sichuan",Sichuan,Other,FALSE,1,1,0,3.138315313575398e-11,3,TRUE
"Zhao family, Hefei, Anhui","Hefei, Anhui",Anhui,Anhui,FALSE,1,1,0,0,115,FALSE
"Zhao family, jie zhou, Shanxi","jie zhou, Shanxi",Shanxi,Other,FALSE,1,1,0,2.6116040543641556e-5,3,TRUE
"Zhao family, zheng lan qi",zheng lan qi,zheng lan qi,Other,FALSE,1,1,0,0,150,FALSE
"Zhao family, shang yuan, Jiangsu","shang yuan, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,3.3720740356925324e-10,3,TRUE
"Zhao family, Dantu, Jiangsu","Dantu, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,0,199,FALSE
"Zhao family, wu jiang jiu (<<yuan ya tang quan ji, Jiangsu","wu jiang jiu (<<yuan ya tang quan ji, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,1.23927874147839e-7,3,TRUE
"Zhao family, chang shu wu (<<jun yi married_out ji>> juan liu, Jiangsu","chang shu wu (<<jun yi married_out ji>> juan liu, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,6.468304940419757e-8,3,TRUE
"Zhao family, song jiang, Jiangsu","song jiang, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,1.6602273438229866e-8,3,TRUE
"Zhao family, Wujin, Jiangsu","Wujin, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,1.0373269371310428e-6,3,TRUE
"Zhao family, Jiangdu, Jiangsu","Jiangdu, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,1.8503976944339512e-7,3,TRUE
"Zhao family, gan quan, Jiangsu","gan quan, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,2.491442070370661e-7,3,TRUE
"Zhao family, Suzhou, Jiangsu","Suzhou, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,1.5743997106684703e-9,3,TRUE
"Zhao family, jin kui, Jiangsu","jin kui, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,5.55239712000513e-7,3,TRUE
"Zhao family, Yanghu, Jiangsu","Yanghu, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,6.609265131737141e-8,3,TRUE
"Zhao family, Qingpu, Jiangsu","Qingpu, Jiangsu",Jiangsu,Jiangsu,FALSE,1,1,0,4.090207314678769e-8,3,TRUE
