family_id,location,province,core_region,is_focal_family,unweighted_degree,weighted_degree,betweenness,eigenvector,component_id,in_giant_component,confirmed_female_writer_count,literary_clue_count,uncertain_literary_clue_count,has_confirmed_female_writer,literary_norm,female_norm,female_binary,LCP_main_0604,LCP_equal_0505,LCP_literary_heavy_0802,LCP_female_heavy_0208,LCP_binary_female_0703,record_exposure_log,z_weighted_degree,z_unweighted_degree,z_betweenness,z_eigenvector,z_record_exposure,LCP_pca
沈氏（江西义宁）,江西义宁,江西,Other,TRUE,3,4,0.00148832629150985,4.246829584549892e-9,3,TRUE,2,2,0,1,0.35541805240316376,0.3608488067145302,1,0.35759035412771034,0.35813342955884697,0.3565042032654371,0.3597626558522569,0.5487926366822147,1.6094379124341003,0.013594980192536342,0.07532300658244853,0.01861221439940842,-0.04644242851108827,0.6926989929214846,0.5527740685707556
洪氏（江苏阳湖）,江苏阳湖,江苏,江苏,TRUE,3,4,6.144993924835551e-4,1.60171264281322e-4,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.013594980192536342,0.07532300658244853,-0.07532411924685681,-0.040860532951698426,0.6926989929214846,1
洪氏（浙江钱塘）,浙江钱塘,浙江,浙江,TRUE,4,4,1.82104320856312e-5,1.1062531922641498e-5,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.013594980192536342,0.27306418114452713,-0.13942514291177202,-0.04605704209734675,0.6926989929214846,1
潘氏（江苏吴江）,江苏吴江,江苏,江苏,TRUE,3,4,7.18148242775456e-5,6.2473108573302e-8,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.013594980192536342,0.07532300658244853,-0.1336626743090592,-0.04644039929799997,0.6926989929214846,1
潘氏（湖北罗田）,湖北罗田,湖北,Other,TRUE,4,4,0.00184267665419868,6.458450020532201e-14,3,TRUE,3,3,0,1,0.4484876484351508,0.455340497393906,1,0.45122878801865285,0.4519140729145284,0.44985821822690186,0.45396992760215493,0.6139413539046055,1.6094379124341003,0.013594980192536342,0.27306418114452713,0.05670485486893851,-0.046442576512837154,0.6926989929214846,0.472016982183413
王氏（安徽婺源）,安徽婺源,安徽,安徽,TRUE,2,4,2.62887440634676e-5,2.889240967841901e-8,3,TRUE,4,4,0,1,0.5206780355557714,0.5286339468194481,1,0.5238604000612421,0.5246559911876097,0.5222692178085068,0.5270427645667128,0.66447462488904,1.6094379124341003,0.013594980192536342,-0.12241816797963005,-0.1385567249103415,-0.04644156960108124,0.6926989929214846,0.40937691950352345
王氏（江苏武进）,江苏武进,江苏,江苏,TRUE,3,4,0,6.845483449963664e-6,3,TRUE,2,2,0,1,0.35541805240316376,0.3608488067145302,1,0.35759035412771034,0.35813342955884697,0.3565042032654371,0.3597626558522569,0.5487926366822147,1.6094379124341003,0.013594980192536342,0.07532300658244853,-0.14138276315228496,-0.046204008211331256,0.6926989929214846,0.5527740685707556
王氏（江苏江阴）,江苏江阴,江苏,江苏,TRUE,3,4,3.28609300793345e-5,7.87894563910932e-5,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.013594980192536342,0.07532300658244853,-0.13785021534985564,-0.04369672706522412,0.6926989929214846,1
王氏（江苏娄县）,江苏娄县,江苏,江苏,TRUE,4,4,0.0012537814030686,1.2469067479040329e-7,3,TRUE,2,2,0,1,0.35541805240316376,0.3608488067145302,1,0.35759035412771034,0.35813342955884697,0.3565042032654371,0.3597626558522569,0.5487926366822147,1.6094379124341003,0.013594980192536342,0.27306418114452713,-0.006601345540430794,-0.04643823098668277,0.6926989929214846,0.5527740685707556
王氏（浙江上虞）,浙江上虞,浙江,浙江,TRUE,3,4,6.144993924835551e-4,4.516082936788072e-7,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.013594980192536342,0.07532300658244853,-0.07532411924685681,-0.04642683775457923,0.6926989929214846,1
王氏（浙江萧山）,浙江萧山,浙江,浙江,TRUE,2,4,2.738410839944542e-7,0,16,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.013594980192536342,-0.12241816797963005,-0.14135332525393138,-0.04644257651508795,0.6926989929214846,1
瞿氏（湖南长沙）,湖南长沙,湖南,Other,TRUE,2,4,3.808825210491752e-5,3.4495888582384463e-9,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.013594980192536342,-0.12241816797963005,-0.13728827857906178,-0.0464424562953009,0.6926989929214846,1
祖氏（福建浦城）,福建浦城,福建,Other,TRUE,4,4,0.00306893702832584,2.413910474775203e-9,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,1.6094379124341003,0.013594980192536342,0.27306418114452713,0.18852776369625837,-0.046442492389177546,0.6926989929214846,0.6665947890747511
秦氏（江苏嘉定）,江苏嘉定,江苏,江苏,TRUE,4,4,1.3692054199722708e-6,5.074062063815709e-9,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,1.6094379124341003,0.013594980192536342,0.27306418114452713,-0.14123557366051706,-0.046442399681649,0.6926989929214846,0.6665947890747511
秦氏（江苏江宁）,江苏江宁,江苏,江苏,TRUE,2,4,8.215232519833625e-5,2.50409147192461e-6,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.013594980192536342,-0.12241816797963005,-0.13255139364621168,-0.046355307754703784,0.6926989929214846,1
程氏（浙江桐乡）,浙江桐乡,浙江,浙江,TRUE,4,4,6.892123682333755e-4,8.516668786080957e-7,3,TRUE,3,3,0,1,0.4484876484351508,0.455340497393906,1,0.45122878801865285,0.4519140729145284,0.44985821822690186,0.45396992760215493,0.6139413539046055,1.6094379124341003,0.013594980192536342,0.27306418114452713,-0.06729247931272238,-0.046412895525559536,0.6926989929214846,0.472016982183413
程氏（湖南宁乡）,湖南宁乡,湖南,Other,TRUE,3,4,1.2363924942349606e-4,5.262464151202928e-5,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.013594980192536342,0.07532300658244853,-0.12809155204564465,-0.044608583115922654,0.6926989929214846,1
罗氏（浙江上虞）,浙江上虞,浙江,浙江,TRUE,3,4,0.00245553300017827,6.367381057507895e-8,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.013594980192536342,0.07532300658244853,0.12258687138424536,-0.04644035745297296,0.6926989929214846,1
翁氏（直隶大兴）,直隶大兴,直隶,Other,TRUE,3,4,6.496879717768425e-4,1.440103233546842e-7,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.013594980192536342,0.07532300658244853,-0.07154134930842208,-0.04643755768788352,0.6926989929214846,1
聂氏（湖南衡山）,湖南衡山,湖南,Other,TRUE,3,4,1.9543125361070888e-4,3.166922039093145e-7,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.013594980192536342,0.07532300658244853,-0.12037391636061506,-0.04643153964348467,0.6926989929214846,1
胡氏（江西新建）,江西新建,江西,Other,TRUE,3,4,0.00122872494388311,3.3855900900331814e-9,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.013594980192536342,0.07532300658244853,-0.009294913239782876,-0.04644245852568795,0.6926989929214846,1
胡氏（直隶大兴）,直隶大兴,直隶,Other,TRUE,4,4,6.153209157355385e-4,1.307440495006206e-7,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,1.6094379124341003,0.013594980192536342,0.27306418114452713,-0.07523580555179607,-0.04643802002373951,0.6926989929214846,0.6665947890747511
舒氏（江西靖安）,江西靖安,江西,Other,TRUE,2,4,0.00122735573846314,6.688608326057217e-7,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.013594980192536342,-0.12241816797963005,-0.009442102731550505,-0.04641926640186506,0.6926989929214846,1
葛氏（浙江平湖）,浙江平湖,浙江,浙江,TRUE,2,4,2.6790786050790767e-4,5.123498568607749e-5,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.013594980192536342,-0.12241816797963005,-0.11258268592970151,-0.044657013272189364,0.6926989929214846,1
蔡氏（江西德化）,江西德化,江西,Other,TRUE,4,4,0.00245608068234625,4.1671036935397596e-11,3,TRUE,2,2,0,1,0.35541805240316376,0.3608488067145302,1,0.35759035412771034,0.35813342955884697,0.3565042032654371,0.3597626558522569,0.5487926366822147,1.6094379124341003,0.013594980192536342,0.27306418114452713,0.12264574718095157,-0.0464425750628328,0.6926989929214846,0.5527740685707556
蔡氏（湖北薪水）,湖北薪水,湖北,Other,TRUE,3,4,6.859719154061077e-4,5.002718762239602e-7,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.013594980192536342,0.07532300658244853,-0.06764082777657304,-0.0464251418059399,0.6926989929214846,1
薛氏（江苏无锡）,江苏无锡,江苏,江苏,TRUE,3,4,0.00122872494388311,1.0292730082540456e-8,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,1.6094379124341003,0.013594980192536342,0.07532300658244853,-0.009294913239782876,-0.04644221780862481,0.6926989929214846,0.6665947890747511
裴氏（山西曲沃）,山西曲沃,山西,Other,TRUE,2,4,6.144993924835551e-4,0.00713153706714109,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.013594980192536342,-0.12241816797963005,-0.07532411924685681,0.20209482975018112,0.6926989929214846,1
裴氏（河南祥符）,河南祥符,河南,Other,TRUE,4,4,7.042736278530703e-4,3.089981385203613e-7,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.013594980192536342,0.27306418114452713,-0.06567339490327563,-0.04643180778526637,0.6926989929214846,1
许氏（广东番禺）,广东番禺,广东,Other,TRUE,4,4,0.00184240281311468,5.015806348861486e-5,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,1.6094379124341003,0.013594980192536342,0.27306418114452713,0.056675416970584334,-0.04469454451505987,0.6926989929214846,0.6665947890747511
贝氏（江苏吴县）,江苏吴县,江苏,江苏,TRUE,4,4,0.00122872494388311,5.132705378174167e-7,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.013594980192536342,0.27306418114452713,-0.009294913239782876,-0.0464246887964965,0.6926989929214846,1
边氏（直隶任丘）,直隶任丘,直隶,Other,TRUE,3,4,0.00122872494388311,2.227130345534899e-6,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.013594980192536342,0.07532300658244853,-0.009294913239782876,-0.046364959979650684,0.6926989929214846,1
邓氏（江苏金匮）,江苏金匮,江苏,江苏,TRUE,3,4,6.144993924835551e-4,5.024326041902575e-6,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,1.6094379124341003,0.013594980192536342,0.07532300658244853,-0.07532411924685681,-0.04626747639979315,0.6926989929214846,0.6665947890747511
邱氏（江西宁都）,江西宁都,江西,Other,TRUE,3,4,0.00368015032780146,9.469216069555232e-7,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.013594980192536342,0.07532300658244853,0.25423315282144343,-0.04640957585367182,0.6926989929214846,1
郑氏（浙江余杭）,浙江余杭,浙江,浙江,TRUE,2,4,6.473603225628896e-4,1.42723740860308e-6,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.013594980192536342,-0.12241816797963005,-0.0717915714444275,-0.04639283662306757,0.6926989929214846,1
郑氏（贵州遵义）,贵州遵义,贵州,Other,TRUE,1,4,0,4.779613312777046e-7,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.013594980192536342,-0.32015934254170864,-0.14138276315228496,-0.0464259193388786,0.6926989929214846,1
陆氏（浙江归安）,浙江归安,浙江,浙江,TRUE,3,4,0.00179858823967557,2.7205115309962745e-5,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.013594980192536342,0.07532300658244853,0.05196535323401222,-0.04549446550723249,0.6926989929214846,1
陈氏（浙江镇海）,浙江镇海,浙江,浙江,TRUE,3,4,0.00208187684106783,2.019566752398454e-9,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.013594980192536342,0.07532300658244853,0.08241885908078792,-0.04644250613224093,0.6926989929214846,1
陈氏（贵州贵阳）,贵州贵阳,贵州,Other,TRUE,2,4,6.144993924835551e-4,3.727443700408173e-5,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.013594980192536342,-0.12241816797963005,-0.07532411924685681,-0.045143544931044534,0.6926989929214846,1
韦氏（广西永宁）,广西永宁,广西,Other,TRUE,2,4,3.751622850724022e-5,3.320557127726072e-11,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.013594980192536342,-0.12241816797963005,-0.1373497710778448,-0.046442575357858236,0.6926989929214846,1
顾氏（江苏南汇）,江苏南汇,江苏,江苏,TRUE,2,4,7.119868183855809e-6,1.3056927534113058e-7,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.013594980192536342,-0.12241816797963005,-0.14061737779509192,-0.04643802611470081,0.6926989929214846,1
顾氏（江苏金匮）,江苏金匮,江苏,江苏,TRUE,4,4,6.16827041697508e-4,5.41429954173664e-7,3,TRUE,2,2,0,1,0.35541805240316376,0.3608488067145302,1,0.35759035412771034,0.35813342955884697,0.3565042032654371,0.3597626558522569,0.5487926366822147,1.6094379124341003,0.013594980192536342,0.27306418114452713,-0.0750738971108514,-0.04642370742765031,0.6926989929214846,0.5527740685707556
顾氏（浙江钱塘）,浙江钱塘,浙江,浙江,TRUE,4,4,0.0010907774978209,1.5037791140028958e-5,3,TRUE,2,2,0,1,0.35541805240316376,0.3608488067145302,1,0.35759035412771034,0.35813342955884697,0.3565042032654371,0.3597626558522569,0.5487926366822147,1.6094379124341003,0.013594980192536342,0.27306418114452713,-0.02412425453539799,-0.04591850245213143,0.6926989929214846,0.5527740685707556
高氏（江苏如皋）,江苏如皋,江苏,江苏,TRUE,3,4,7.243096671653313e-5,1.2870781704726366e-7,3,TRUE,3,3,0,1,0.4484876484351508,0.455340497393906,1,0.45122878801865285,0.4519140729145284,0.44985821822690186,0.45396992760215493,0.6139413539046055,1.6094379124341003,0.013594980192536342,0.07532300658244853,-0.13359643903776366,-0.046438090987394015,0.6926989929214846,0.472016982183413
魏氏（江苏阳湖）,江苏阳湖,江苏,江苏,TRUE,3,4,7.94139143583917e-6,8.313816071076031e-5,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.013594980192536342,0.07532300658244853,-0.1405290641000312,-0.043545172683321726,0.6926989929214846,1
鲍氏（江苏江都）,江苏江都,江苏,江苏,TRUE,1,4,0,2.2371161900115334e-6,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.013594980192536342,-0.32015934254170864,-0.14138276315228496,-0.04636461196829461,0.6926989929214846,1
黄氏（湖南宁乡）,湖南宁乡,湖南,Other,TRUE,4,4,0.00123885706399091,1.270654735080349e-7,3,TRUE,2,2,0,1,0.35541805240316376,0.3608488067145302,1,0.35759035412771034,0.35813342955884697,0.3565042032654371,0.3597626558522569,0.5487926366822147,1.6094379124341003,0.013594980192536342,0.27306418114452713,-0.008205711000699951,-0.046438148223835414,0.6926989929214846,0.5527740685707556
龙氏（湖南攸县）,湖南攸县,湖南,Other,TRUE,1,4,0,4.470917207508797e-6,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.013594980192536342,-0.32015934254170864,-0.14138276315228496,-0.046286762956815795,0.6926989929214846,1
严氏（安徽来安）,安徽来安,安徽,安徽,TRUE,2,3,3.6968546339251315e-5,1.949024035785098e-9,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,-0.06461954414920472,-0.12241816797963005,-0.13740864687455198,-0.04644250859068764,0.37839551005512984,1
何氏（安徽歙县）,安徽歙县,安徽,安徽,TRUE,3,3,0.00184240281311468,4.984310796824026e-5,3,TRUE,3,3,0,1,0.4484876484351508,0.455340497393906,1,0.45122878801865285,0.4519140729145284,0.44985821822690186,0.45396992760215493,0.6139413539046055,1.3862943611198906,-0.06461954414920472,0.07532300658244853,0.056675416970584334,-0.04470552086242873,0.37839551005512984,0.472016982183413
何氏（江苏江阴）,江苏江阴,江苏,江苏,TRUE,3,3,0.00122872494388311,9.87799157689179e-16,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,-0.06461954414920472,0.07532300658244853,-0.009294913239782876,-0.04644257651505353,0.37839551005512984,1
傅氏（山东聊城）,山东聊城,山东,Other,TRUE,2,3,1.1820806792427276e-4,2.1159221051796596e-8,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,-0.06461954414920472,-0.12241816797963005,-0.12867540369632394,-0.0464418391063261,0.37839551005512984,1
傅氏（江苏江宁）,江苏江宁,江苏,江苏,TRUE,1,3,0,1.40755362311116e-8,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,-0.06461954414920472,-0.32015934254170864,-0.14138276315228496,-0.04644208597605916,0.37839551005512984,1
冯氏（江苏华亭）,江苏华亭,江苏,江苏,TRUE,3,3,4.084796169583942e-5,1.8383941810052593e-8,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,-0.06461954414920472,0.07532300658244853,-0.13699160998120963,-0.04644193582610724,0.37839551005512984,1
冯氏（浙江慈溪）,浙江慈溪,浙江,浙江,TRUE,2,3,6.144993924835551e-4,1.2202654560002035e-9,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,-0.06461954414920472,-0.12241816797963005,-0.07532411924685681,-0.046442533988265394,0.37839551005512984,1
刘氏（山西洪洞）,山西洪洞,山西,Other,TRUE,2,3,5.564450826767308e-4,0.00475435840362806,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,-0.06461954414920472,-0.12241816797963005,-0.08156495369781526,0.11924904016845272,0.37839551005512984,1
刘氏（江苏兴化）,江苏兴化,江苏,江苏,TRUE,3,3,6.15047074651544e-4,1.2056396626139205e-8,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,-0.06461954414920472,0.07532300658244853,-0.07526524345014965,-0.0464421563440199,0.37839551005512984,1
刘氏（福建）,福建,福建,Other,TRUE,2,3,6.144993924835551e-4,9.640449726739158e-7,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,1.3862943611198906,-0.06461954414920472,-0.12241816797963005,-0.07532411924685681,-0.0464089790963582,0.37839551005512984,0.6665947890747511
叶氏（广东嘉应）,广东嘉应,广东,Other,TRUE,3,3,8.215232519833625e-7,0,62,FALSE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,1.3862943611198906,-0.06461954414920472,0.07532300658244853,-0.14129444945722422,-0.04644257651508795,0.37839551005512984,0.6665947890747511
唐氏（江苏常熟）,江苏常熟,江苏,江苏,TRUE,3,3,8.215232519833625e-7,0,11,FALSE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,1.3862943611198906,-0.06461954414920472,0.07532300658244853,-0.14129444945722422,-0.04644257651508795,0.37839551005512984,0.6665947890747511
姜氏（直隶大名）,直隶大名,直隶,Other,TRUE,2,3,3.3394920193123676e-4,2.1694505030809693e-5,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,-0.06461954414920472,-0.12241816797963005,-0.10548324611009707,-0.045686512855907135,0.37839551005512984,1
孙氏（浙江归安）,浙江归安,浙江,浙江,TRUE,2,3,5.273494675023198e-4,5.763285675508345e-9,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,1.3862943611198906,-0.06461954414920472,-0.12241816797963005,-0.08469273039788291,-0.04644237566188339,0.37839551005512984,0.6665947890747511
宋氏（江苏漂阳）,江苏漂阳,江苏,江苏,TRUE,3,3,7.166421168134866e-4,5.705840935501051e-7,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,-0.06461954414920472,0.07532300658244853,-0.06434378316097236,-0.046422691392241075,0.37839551005512984,1
师氏（陕西韩城）,陕西韩城,陕西,Other,TRUE,3,3,0.00122872494388311,1.2038139028569034e-11,3,TRUE,3,3,0,1,0.4484876484351508,0.455340497393906,1,0.45122878801865285,0.4519140729145284,0.44985821822690186,0.45396992760215493,0.6139413539046055,1.3862943611198906,-0.06461954414920472,0.07532300658244853,-0.009294913239782876,-0.04644257609555317,0.37839551005512984,0.472016982183413
张氏（直隶承德）,直隶承德,直隶,Other,TRUE,3,3,0.00122872494388311,6.366905978335003e-8,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,-0.06461954414920472,0.07532300658244853,-0.009294913239782876,-0.046440357618540276,0.37839551005512984,1
徐氏（浙江乌程）,浙江乌程,浙江,浙江,TRUE,3,3,1.871247407295437e-5,1.2445446279473945e-7,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,1.3862943611198906,-0.06461954414920472,0.07532300658244853,-0.13937117343145713,-0.04643823921878143,0.37839551005512984,0.6665947890747511
戴氏（江苏荆溪）,江苏荆溪,江苏,江苏,TRUE,2,3,0.00122845110279912,5.803977586858777e-9,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,-0.06461954414920472,-0.12241816797963005,-0.009324351138135959,-0.04644237424375122,0.37839551005512984,1
戴氏（浙江长兴）,浙江长兴,浙江,浙江,TRUE,3,3,6.144993924835551e-4,1.200341935762584e-6,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,1.3862943611198906,-0.06461954414920472,0.07532300658244853,-0.07532411924685681,-0.0464007440365441,0.37839551005512984,0.6665947890747511
改氏（江苏松江）,江苏松江,江苏,江苏,TRUE,2,3,2.9529196890735308e-5,3.166129718547416e-9,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,-0.06461954414920472,-0.12241816797963005,-0.1382083764464908,-0.046442466173984655,0.37839551005512984,1
曹氏（江苏嘉定）,江苏嘉定,江苏,江苏,TRUE,2,3,0.00118354116502403,2.49047921395713e-6,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,-0.06461954414920472,-0.12241816797963005,-0.014152166468122644,-0.046355782148268146,0.37839551005512984,1
曹氏（浙江秀水）,浙江秀水,浙江,浙江,TRUE,1,3,0,2.0683872857158573e-7,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,-0.06461954414920472,-0.32015934254170864,-0.14138276315228496,-0.04643536808854113,0.37839551005512984,1
朱氏（安徽太湖）,安徽太湖,安徽,安徽,TRUE,2,3,6.144993924835551e-4,7.48509756193873e-8,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,-0.06461954414920472,-0.12241816797963005,-0.07532411924685681,-0.046439967923537245,0.37839551005512984,1
朱氏（安徽婺源）,安徽婺源,安徽,安徽,TRUE,3,3,0.00184240281311468,1.2393403809960992e-7,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,-0.06461954414920472,0.07532300658244853,0.056675416970584334,-0.046438257355825754,0.37839551005512984,1
朱氏（江苏无锡）,江苏无锡,江苏,江苏,TRUE,2,3,0,9.73282361247442e-7,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,-0.06461954414920472,-0.12241816797963005,-0.14138276315228496,-0.046408657169040836,0.37839551005512984,1
李氏（云南皆宁）,云南皆宁,云南,Other,TRUE,3,3,6.144993924835551e-4,0.00490839569491657,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,1.3862943611198906,-0.06461954414920472,0.07532300658244853,-0.07532411924685681,0.12461731190069535,0.37839551005512984,0.6665947890747511
李氏（直隶任丘）,直隶任丘,直隶,Other,TRUE,3,3,0.00122872494388311,7.196609990506808e-8,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,-0.06461954414920472,0.07532300658244853,-0.009294913239782876,-0.04644006846280679,0.37839551005512984,1
李氏（福建闽县）,福建闽县,福建,Other,TRUE,2,3,6.144993924835551e-4,2.0794268537208043e-9,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,1.3862943611198906,-0.06461954414920472,-0.12241816797963005,-0.07532411924685681,-0.046442504046088365,0.37839551005512984,0.6665947890747511
杨氏（浙江慈溪）,浙江慈溪,浙江,浙江,TRUE,2,3,0,5.6024818952217123e-8,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,-0.06461954414920472,-0.12241816797963005,-0.14138276315228496,-0.046440624023912795,0.37839551005512984,1
杨氏（浙江秀水）,浙江秀水,浙江,浙江,TRUE,3,3,6.153209157355385e-4,1.0502038400667824e-8,3,TRUE,3,3,0,1,0.4484876484351508,0.455340497393906,1,0.45122878801865285,0.4519140729145284,0.44985821822690186,0.45396992760215493,0.6139413539046055,1.3862943611198906,-0.06461954414920472,0.07532300658244853,-0.07523580555179607,-0.046442210514131915,0.37839551005512984,0.472016982183413
杨氏（湖南湘潭）,湖南湘潭,湖南,Other,TRUE,3,3,0.00122872494388311,1.2983846812156879e-9,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,-0.06461954414920472,0.07532300658244853,-0.009294913239782876,-0.046442531265773815,0.37839551005512984,1
林氏（浙江钱塘）,浙江钱塘,浙江,浙江,TRUE,3,3,6.585878070066623e-5,2.4947655249603657e-5,3,TRUE,1,1,0,1,0.2242438242175754,0.227670248696953,1,0.22561439400932642,0.2259570364572642,0.22492910911345093,0.22698496380107747,0.45697067695230276,1.3862943611198906,-0.06461954414920472,0.07532300658244853,-0.13430294859824954,-0.04557313904743383,0.37839551005512984,0.6665947890747511
武氏（安徽来安）,安徽来安,安徽,安徽,TRUE,2,3,2.9656989396599384e-4,4.061638513538449e-11,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,-0.06461954414920472,-0.12241816797963005,-0.1095015192353604,-0.046442575099587914,0.37839551005512984,1
